experiment_id,timestamp,scheduler,node_type,workload_type,carbon_efficiency,energy_consumption,performance_score,cpu_utilization,memory_utilization,gpu_utilization,response_time,throughput,queue_time,completion_rate,resource_utilization
exp_0035,2025-10-28 19:56:33.159904,carbon-aware,memory-optimized,batch,0.8287458293472773,56.46101524251126,0.5306965181800491,12.983434695862647,30.444246968210862,0.0,123.06251200004641,680.4150333876329,0.19940239620177652,0.9807917447815103,21.713840832036755
exp_0036,2025-10-30 11:56:33.159920,carbon-aware,cpu-optimized,web-service,0.9486822941937679,56.89527584654271,0.5150517127195922,13.98385042691213,78.61332243479252,0.0,129.42873664152535,712.0798659397116,1.2865449292775462,0.9614352636040485,46.298586430852325
exp_0037,2025-10-26 12:56:33.159937,carbon-aware,memory-optimized,batch,0.8588305230874387,60.464919358746535,0.5158064880444625,36.860281112791895,26.101089744289563,0.0,107.64365598976576,631.9772886989749,11.073475144068087,0.8564560984610171,31.48068542854073
exp_0044,2025-10-27 10:56:33.160054,carbon-aware,cpu-optimized,web-service,0.889936211456614,54.45519297795278,0.5293216654495284,40.53080130953312,32.84152914773539,0.0,120.7467041732707,651.6486343701837,0.8342655292872123,0.9886785935842992,36.68616522863425
exp_0061,2025-10-24 20:56:33.160336,carbon-aware,gpu-enabled,web-service,0.9455209464792493,77.68311972936974,0.4721178307123714,11.359807459381159,42.0093981369014,60.584326406617315,129.91733906943114,703.7113569538034,14.298261587047975,0.8967648200430987,26.68460279814128
exp_0063,2025-10-26 16:56:33.160370,carbon-aware,gpu-enabled,web-service,0.9265408354458815,91.6460797321348,0.626459416238242,31.615293518062487,1.6559420268380538,29.633748352629585,86.8577513329388,743.7935871675619,13.337389718053018,0.9528468676144791,16.63561777245027
exp_0064,2025-10-26 14:56:33.160387,carbon-aware,cpu-optimized,web-service,0.943144827481506,59.743863731870675,0.5634242856405615,32.14563099230051,62.27247998075243,0.0,86.20346878734411,681.8087942622719,26.734296173689987,0.8548032303564608,47.209055486526466
exp_0065,2025-10-31 02:56:33.160404,carbon-aware,cpu-optimized,interactive,0.8916076640798349,61.30363138076537,0.5228060619956924,40.306431047342485,51.68356687350596,0.0,120.8584043388921,727.3572330246576,2.26862605531747,0.8585567860780315,45.994998960424226
exp_0066,2025-10-24 15:56:33.160421,carbon-aware,general-purpose,interactive,0.8425470800081316,60.506299048788065,0.4904709884619559,16.3608032883506,43.35973969901893,0.0,129.1717251898096,626.1635902764051,1.0698100295471604,0.9613835350377873,29.860271493684763
exp_0069,2025-10-27 03:56:33.160470,carbon-aware,general-purpose,interactive,0.9432321230573881,56.63018622469449,0.5295360086485006,19.704290968996332,58.50323890949439,0.0,106.24459318201681,689.786833820324,21.799466555359185,0.9246633557958611,39.103764939245366
exp_0072,2025-10-28 01:56:33.160520,carbon-aware,general-purpose,ml-training,0.9333003089145143,58.97238191663028,0.5934309601097085,25.666787049609002,73.24299634457172,0.0,95.78813789351321,680.5077523667975,1.3537972279897743,0.8967532126809418,49.45489169709036
exp_0074,2025-10-25 20:56:33.160554,carbon-aware,cpu-optimized,web-service,0.8943204101351271,60.3118399063428,0.6128402924751889,30.519773620975283,25.654652033740376,0.0,88.72492814652597,655.8998710771979,7.6493598884690766,0.987719176842728,28.08721282735783
exp_0077,2025-10-24 17:56:33.160604,carbon-aware,cpu-optimized,web-service,0.8819306905302652,56.482402124402356,0.6406739957092,18.335102839542934,51.84501440991418,0.0,85.47558726186304,700.1734281357944,3.291109415249365,0.9681547394227477,35.090058624728556
exp_0080,2025-10-24 17:56:33.160655,carbon-aware,gpu-enabled,ml-training,0.837970105402277,90.01965943626146,0.5982469765536056,10.242600890208028,16.89570573499499,50.21951158528768,91.36929018976868,626.7984712679718,3.8887004903052236,0.960463533615653,13.56915331260151
exp_0082,2025-10-24 16:56:33.160689,carbon-aware,gpu-enabled,ml-training,0.9290493337317598,83.12703104372311,0.5668314982172235,24.826510128625422,14.320133218427225,87.46448470406274,89.39269940766218,606.9204388177556,9.581145306349022,0.8604787770379067,19.573321673526323
exp_0090,2025-10-25 20:56:33.160872,carbon-aware,memory-optimized,ml-training,0.9048372312748338,62.46469123075159,0.5660895971341098,68.46193822999847,81.753935631226,0.0,81.22785788431271,624.5755543876533,24.801723705398263,0.8600197594077421,75.10793693061223
exp_0096,2025-10-25 13:56:33.160977,carbon-aware,cpu-optimized,web-service,0.9267191917689569,61.47424162599179,0.540395547618967,15.420556723549728,36.594279520932155,0.0,110.12129554426576,661.0259031836375,0.5460785587731296,0.8677191020710966,26.007418122240942
exp_0100,2025-10-27 11:56:33.161047,carbon-aware,general-purpose,ml-training,0.8163408142401246,59.027351245158556,0.5348848219856019,36.17028719415084,54.602997297021275,0.0,113.26199745767894,716.5371722925745,5.926991566721982,0.8578182290215516,45.38664224558606
exp_0106,2025-10-29 10:56:33.161150,carbon-aware,cpu-optimized,web-service,0.8359420759503349,59.826588918144196,0.524675860013768,25.989023080526497,29.962818230288736,0.0,123.25398555867551,720.4701535198984,6.850393002714218,0.9599877831962671,27.975920655407617
exp_0110,2025-10-30 08:56:33.161219,carbon-aware,general-purpose,ml-training,0.8660524046090295,61.99710437318637,0.6159286189929973,27.919148901464037,5.309099683521314,0.0,84.23148680026449,630.8513570747947,3.1439281264680674,0.9282776426214431,16.614124292492676
exp_0112,2025-10-31 01:56:33.161253,carbon-aware,general-purpose,interactive,0.8147315604806677,59.37814233842194,0.4985971869339564,48.521167249775395,74.78287084447062,0.0,129.61789412218872,683.2552020418887,4.176252532117024,0.9541340687609495,61.652019047123005
exp_0121,2025-10-28 11:56:33.161407,carbon-aware,general-purpose,interactive,0.8432820368594909,56.15604441525706,0.6418980470936707,70.56106756485218,28.862023089101218,0.0,84.13873861285835,732.15669502645,4.648540564594144,0.9198216777674951,49.7115453269767
exp_0124,2025-10-30 02:56:33.161457,carbon-aware,cpu-optimized,batch,0.8611144288499619,59.36441471436295,0.5614553305755687,13.809288250293509,16.05139238306877,0.0,101.14878494051723,705.089438370569,14.756235726620053,0.9144366266959487,14.93034031668114
exp_0126,2025-10-29 10:56:33.161491,carbon-aware,general-purpose,ml-training,0.9309338930102964,60.405108086264555,0.5684715384981486,54.45905967810341,75.10516730321606,0.0,100.85897051183582,708.1801884791325,6.898168969140048,0.8619536571409819,64.78211349065974
exp_0135,2025-10-26 15:56:33.161643,carbon-aware,memory-optimized,web-service,0.874966143034454,62.15537684692472,0.5596263867710047,33.03313698549054,26.233915043830685,0.0,92.59340269003759,658.4361877766512,17.351065039335555,0.8728893429339661,29.633526014660614
exp_0136,2025-10-26 09:56:33.161660,carbon-aware,cpu-optimized,batch,0.8368480290985668,56.806836344581974,0.5763255594058534,54.53488074292435,43.830679388419405,0.0,100.41253738410427,655.1192430128647,0.47443141197021244,0.9098813073912361,49.18278006567188
exp_0138,2025-10-24 15:56:33.161694,carbon-aware,cpu-optimized,interactive,0.8320607969832472,60.649693416594616,0.5529999901692182,37.416876140362895,17.771772132901887,0.0,108.74093808244021,715.2283968161225,7.504904521160077,0.898320472070111,27.59432413663239
exp_0141,2025-10-30 22:56:33.161744,carbon-aware,cpu-optimized,ml-training,0.8863455703973376,53.56945844199136,0.5573984619420875,43.9132470260246,28.460313065971583,0.0,104.11771287889061,693.8615623117657,5.150391362089852,0.8594695730470471,36.18678004599809
exp_0143,2025-10-25 19:56:33.161779,carbon-aware,memory-optimized,batch,0.8573386275981857,54.61397967182658,0.49471211244173424,12.597574296842911,26.736777726229704,0.0,123.88390831698464,663.7885609649451,14.222332657810984,0.978359672094133,19.667176011536306
exp_0145,2025-10-30 05:56:33.161812,carbon-aware,general-purpose,interactive,0.8466008965061667,63.96252080897014,0.49535735058495156,50.977769928938564,12.48585191926081,0.0,121.68360710538248,684.7748963383752,8.298199808978806,0.8578605130877199,31.731810924099687
exp_0149,2025-10-28 06:56:33.161882,carbon-aware,memory-optimized,web-service,0.8797093464570003,54.95178288332601,0.5621447887380729,49.26714465401109,60.80474999722384,0.0,103.84957712752126,744.6838455997033,14.058466727937367,0.8920264994830026,55.035947325617464
exp_0152,2025-10-24 20:56:33.161933,carbon-aware,cpu-optimized,batch,0.9228477557638606,52.448275947488455,0.572869325345352,78.36014276716509,68.45861931750844,0.0,80.43596052039295,716.534988738188,41.90453389111988,0.9151288903365709,73.40938104233676
exp_0161,2025-10-25 00:56:33.162085,carbon-aware,memory-optimized,batch,0.8259230383145479,60.72717355328905,0.568168702111379,50.43235394820512,28.432104786343714,0.0,110.89635017827638,739.1617234414671,0.6923401927678684,0.9024695799965188,39.43222936727442
exp_0163,2025-10-29 04:56:33.162119,carbon-aware,general-purpose,web-service,0.8850351549633338,63.06164081516606,0.6141490784950531,4.542167586819547,23.50411947410576,0.0,83.99603025445222,628.5433808558384,6.550990808352859,0.9533806830918198,14.023143530462654
exp_0164,2025-10-30 07:56:33.162136,carbon-aware,memory-optimized,batch,0.8801315486040501,60.48398961842334,0.5577115360012981,9.64846819441462,80.12559504265194,0.0,103.62201787087693,636.3160593850024,7.917272845843872,0.9675865874505791,44.88703161853328
exp_0169,2025-10-26 22:56:33.162221,carbon-aware,cpu-optimized,web-service,0.8883254689862203,57.669582132437704,0.656459568801212,27.32890489144792,9.340768328262115,0.0,81.97091891482954,710.0978531052451,3.211236164809912,0.9788272097187344,18.334836609855017
exp_0170,2025-10-25 00:56:33.162238,carbon-aware,gpu-enabled,interactive,0.8954485993730448,82.64278142074019,0.46933400824575,20.02333749018306,29.197005516889895,52.851258618001985,125.69927451086701,677.3986168211645,25.792883051669165,0.9739900641766999,24.610171503536478
exp_0171,2025-10-28 07:56:33.162256,carbon-aware,gpu-enabled,batch,0.8800710913410701,86.64197498124148,0.5502701359071104,15.690658963739901,55.846899289789484,24.809774489943603,88.32291403920121,624.9332224065045,22.807778189417355,0.8668723384079866,35.76877912676469
exp_0175,2025-10-24 13:56:33.162404,carbon-aware,gpu-enabled,interactive,0.9069049985730331,82.41918223510694,0.533077055966233,6.856520105928405,16.62856219528606,69.51480167794824,118.89175830080524,687.9645428058186,2.883648046947388,0.9456513206039898,11.742541150607234
exp_0176,2025-10-26 10:56:33.162422,carbon-aware,gpu-enabled,web-service,0.9379255559304988,91.71492470758372,0.5366752179782237,16.331996702480826,54.12370649375443,55.41905525893743,110.76807537392924,658.3290066697132,0.6950491544572185,0.8643542020400592,35.22785159811763
exp_0193,2025-10-24 12:56:33.162713,carbon-aware,general-purpose,web-service,0.8641073831944333,59.979916767920436,0.45587076020946604,19.638827815009048,18.99553545441526,0.0,127.85600151306542,648.969714567711,14.483872205497335,0.8685779739467181,19.317181634712156
exp_0195,2025-10-30 21:56:33.162747,carbon-aware,gpu-enabled,ml-training,0.8954180785468909,82.47550343990031,0.5199208700125018,20.405825986912518,33.43811043837539,44.68509997396606,123.07500482055619,654.4254272834447,0.3030494444344921,0.9671217758900297,26.921968212643954
exp_0201,2025-10-28 10:56:33.162849,carbon-aware,cpu-optimized,ml-training,0.8652426209747132,55.6958701799835,0.6070106067198229,16.003518227607326,17.876775486951388,0.0,88.04524172626493,625.0471215955378,4.629518805581611,0.9644561651555977,16.94014685727936
exp_0204,2025-10-30 18:56:33.162900,carbon-aware,cpu-optimized,web-service,0.8616478381637788,63.949734453470725,0.6306868674735429,11.346790593454633,55.95286782872101,0.0,83.3958893051575,718.6471711349151,6.412724440014497,0.8905291646428494,33.64982921108782
exp_0205,2025-10-31 10:56:33.162916,carbon-aware,general-purpose,batch,0.9105429283932722,61.469489228939096,0.4917084173121219,46.82210312404925,53.703217628668796,0.0,129.3229247360971,661.5088895676421,0.2548436808484072,0.9086710600590866,50.26266037635902
exp_0209,2025-10-25 10:56:33.162982,carbon-aware,general-purpose,ml-training,0.8376596373772761,56.63268255018411,0.5255802226772575,31.548743995401157,59.62672484761702,0.0,126.17846183931195,727.8393042993532,3.8230618354096495,0.9670497028810335,45.58773442150909
exp_0210,2025-10-27 00:56:33.162999,carbon-aware,memory-optimized,batch,0.8972974337898224,60.09487310803448,0.49659976343093126,10.560317433900043,35.94841671268462,0.0,124.31661114480264,736.3253058478746,19.752870411659806,0.9407887296714823,23.25436707329233
exp_0212,2025-10-30 15:56:33.163032,carbon-aware,cpu-optimized,interactive,0.8952269614047627,55.16763395947775,0.5614887366496442,44.57779671026177,81.03387137889081,0.0,107.51989823974515,721.7577833845181,4.697263873243191,0.8845781205000525,62.80583404457629
exp_0218,2025-10-27 08:56:33.163132,carbon-aware,general-purpose,interactive,0.8110430838940144,56.85780850192973,0.5902747353493039,20.98050948074143,62.105210282435806,0.0,86.83655333605795,652.0462857663452,7.425165594660072,0.8501042040844713,41.54285988158862
exp_0226,2025-10-28 00:56:33.163267,carbon-aware,gpu-enabled,web-service,0.8419563991401521,93.55409413216633,0.5038979851072845,4.3052758819975,35.87445292660832,72.22849596774186,118.09623920310077,640.0296187960945,2.9583699394232403,0.8604727847830242,20.08986440430291
exp_0227,2025-10-26 09:56:33.163284,carbon-aware,general-purpose,ml-training,0.9050640025466082,62.34584693246293,0.46273313098089336,69.18828257363026,32.126102986641996,0.0,123.89110354912931,617.7930400358084,10.564401766244757,0.8509866657501415,50.65719278013613
exp_0231,2025-10-27 07:56:33.163353,carbon-aware,gpu-enabled,web-service,0.8232080975402798,86.49600934596529,0.5417013248363128,66.08058266565709,14.04661632466985,66.30399959695384,107.28915946082753,667.478225313719,13.109158772390142,0.9477182658473,40.06359949516347
exp_0234,2025-10-26 13:56:33.163404,carbon-aware,cpu-optimized,ml-training,0.8795252356127778,57.91769058539499,0.5604626128466806,29.107226051760303,21.092990782062135,0.0,102.78995381894377,732.6966621775341,12.896437377937993,0.8740817520306383,25.10010841691122
exp_0235,2025-10-26 23:56:33.163421,carbon-aware,gpu-enabled,web-service,0.8072634752456871,97.42852999920495,0.6228330960852498,21.993435246897395,16.527296102524865,94.32350230549328,80.6115811753712,642.198664284199,0.9213736251265386,0.8692549378817838,19.26036567471113
exp_0244,2025-10-31 06:56:33.163619,carbon-aware,memory-optimized,batch,0.9138873967280122,58.209835818286855,0.5569569547520677,30.475519482965,31.308485496960426,0.0,103.59604661307363,723.5066002369268,14.783474274928937,0.9013003153503423,30.892002489962714
exp_0245,2025-10-30 19:56:33.163635,carbon-aware,general-purpose,web-service,0.8185635616200296,64.92669121648359,0.5000405795642415,46.19743713767674,13.242573031790542,0.0,115.23414680170814,626.5580648520212,17.131972329818424,0.9601977258669819,29.72000508473364
exp_0251,2025-10-26 10:56:33.163738,carbon-aware,gpu-enabled,ml-training,0.9304520939394604,88.8829261223845,0.5941352358110517,28.269585895389376,58.60604152083301,72.83603415059153,89.06960667481465,601.0938456737807,4.607785571280905,0.9511573663796158,43.43781370811119
exp_0262,2025-10-28 07:56:33.163937,carbon-aware,cpu-optimized,ml-training,0.8288037787955268,58.638104395744875,0.5516898635646594,11.357051378083252,23.307483373564416,0.0,116.16821455504088,745.4567864676173,6.325917095599549,0.94604652740348,17.332267375823832
exp_0264,2025-10-24 12:56:33.163971,carbon-aware,cpu-optimized,batch,0.9035988042541545,53.86512287490766,0.6353826092101729,36.73389356445318,32.557146859399246,0.0,84.60143427946801,699.6649933727472,1.7018415388990014,0.9134554855727535,34.64552021192621
exp_0265,2025-10-26 12:56:33.163987,carbon-aware,memory-optimized,ml-training,0.8910555864029692,58.62098111645878,0.4601682245225729,25.195407052214197,29.275596085579465,0.0,129.69957116026382,686.9138578478835,26.235940383117278,0.9783233070761692,27.23550156889683
exp_0272,2025-10-24 19:56:33.164109,carbon-aware,cpu-optimized,batch,0.8052270165186435,62.31532594522037,0.6186102679914796,41.65640852244529,49.824706519850295,0.0,82.99182976005817,663.9818864492015,6.42554487024734,0.9062114053869413,45.74055752114779
exp_0275,2025-10-31 07:56:33.164161,carbon-aware,gpu-enabled,web-service,0.8117201875680521,88.16309532755142,0.4950303719808816,33.13815709984146,5.831815241739935,42.235777384493026,128.93040642996345,672.5002804546041,1.1102513401512462,0.9114600490734661,19.484986170790698
exp_0278,2025-10-28 21:56:33.164219,carbon-aware,memory-optimized,web-service,0.9208609927391274,61.8992822692179,0.5278358856041916,28.13854926527978,35.74240233921115,0.0,98.17364949138889,622.6627904486373,24.1251629476476,0.9190416141953108,31.940475802245466
exp_0283,2025-10-25 06:56:33.164304,carbon-aware,memory-optimized,interactive,0.8732045459984248,58.27697518219678,0.6066334794807405,7.344289982243215,36.931797763551586,0.0,92.92795127454582,666.9411728637846,2.2756611907484676,0.9494315191336977,22.1380438728974
exp_0289,2025-10-28 23:56:33.164405,carbon-aware,gpu-enabled,batch,0.8006628963348396,88.0269179934395,0.4720197952104836,21.926013019040568,57.28882736803853,45.673572788616426,123.31417013171057,631.9587080880397,8.820689573743323,0.8500803616334502,39.607420193539554
exp_0292,2025-10-29 10:56:33.164454,carbon-aware,memory-optimized,ml-training,0.930251024214108,61.42430345834443,0.529820084290306,12.146018976383406,13.905997722440791,0.0,115.88536630191713,748.3810679733419,9.076699662322481,0.855576310643499,13.026008349412098
exp_0302,2025-10-31 04:56:33.164620,carbon-aware,general-purpose,ml-training,0.8129863038296108,57.231050786907154,0.6148806934691571,10.906318085786227,19.388135622586077,0.0,94.54208900890282,692.5165601989459,0.6371669199416912,0.9601316313803255,15.147226854186151
exp_0305,2025-10-30 04:56:33.164671,carbon-aware,general-purpose,ml-training,0.9342686033965171,54.840219482910975,0.5955409885549406,39.933025368777585,85.2615698540934,0.0,104.44549227856145,709.7877628490278,0.512437916807646,0.9848300618476595,62.59729761143549
exp_0311,2025-10-30 15:56:33.164773,carbon-aware,general-purpose,interactive,0.8842346646219073,58.16559992443264,0.5183127645196115,11.45267009621804,68.21729958145873,0.0,99.9061111018704,631.4777067590425,30.53632804830437,0.9483022094705937,39.83498483883839
exp_0314,2025-10-29 21:56:33.164823,carbon-aware,memory-optimized,interactive,0.8936604511366407,62.011396182007815,0.5149310563095049,31.063425336520044,70.51211668634105,0.0,121.36612316615714,648.0165639234148,2.961371359736988,0.9527359967521292,50.78777101143054
exp_0318,2025-10-28 10:56:33.164890,carbon-aware,general-purpose,web-service,0.9180186305378015,61.16482430670399,0.583945859970721,28.727465782438895,18.068078048837897,0.0,92.14936370131353,623.6257135179262,4.2331535398029265,0.9088627204944478,23.397771915638394
exp_0322,2025-10-25 05:56:33.164958,carbon-aware,memory-optimized,web-service,0.8028088770906167,59.08687275583447,0.6260827001903795,24.123613176328348,44.39459281042492,0.0,83.13680126614574,661.0597546510919,2.081196891991168,0.9066878568873572,34.25910299337663
exp_0331,2025-10-29 00:56:33.165109,carbon-aware,memory-optimized,interactive,0.8374865571059279,62.10000760009984,0.5388932769167135,15.654512267590311,81.00831344608194,0.0,107.55943911333804,603.5152347431183,5.271883546574239,0.9553039546347029,48.331412856836124
exp_0335,2025-10-25 09:56:33.165176,carbon-aware,memory-optimized,batch,0.8305651639352855,56.99287784907058,0.549452042450914,17.406697008497815,36.521346458233694,0.0,100.61767700362114,661.4126739405649,10.010306029924134,0.864509416697281,26.964021733365755
exp_0340,2025-10-27 08:56:33.165261,carbon-aware,general-purpose,batch,0.8656297064875889,58.39566049080277,0.5790797662172245,60.63073829070991,20.39262467758651,0.0,93.5062903942091,607.6782376396527,7.194989855734421,0.9584257290971238,40.51168148414821
exp_0345,2025-10-26 16:56:33.165345,carbon-aware,cpu-optimized,batch,0.8107858805759797,62.04067640498424,0.4958090032073655,21.08202173143248,39.159763426382085,0.0,117.44841386155706,604.007391129821,3.431950921050869,0.8690796464759601,30.12089257890728
exp_0351,2025-10-25 02:56:33.165447,carbon-aware,general-purpose,interactive,0.806462430311792,57.0043105296646,0.45992633733352667,30.92296106525636,47.05044614580222,0.0,127.22557973765586,619.3096667532142,13.338962197865111,0.9124405045813009,38.986703605529286
exp_0352,2025-10-29 23:56:33.165464,carbon-aware,memory-optimized,interactive,0.8275444591514486,58.53812852318332,0.5039463745654442,29.084842210890887,73.33911571219613,0.0,115.7814703731236,635.0024774213948,11.54814148746654,0.9194316271666482,51.21197896154351
exp_0362,2025-10-31 04:56:33.165635,carbon-aware,memory-optimized,ml-training,0.8197739370072568,55.44281294529028,0.6302001811938458,31.44153292330452,48.161896555055264,0.0,80.7836310876046,631.5239857700864,1.2078398608032535,0.9275477922362008,39.80171473917989
exp_0368,2025-10-28 19:56:33.165735,carbon-aware,general-purpose,interactive,0.9029915728549174,55.48725809409222,0.6173042210335623,26.946694312293744,20.536400074276404,0.0,88.44294496914326,727.6014180005906,6.9811781770431125,0.8915749344745054,23.741547193285072
exp_0382,2025-10-30 12:56:33.165977,carbon-aware,cpu-optimized,batch,0.8676039575764183,56.02700923450461,0.5572384360772993,53.33722418243606,14.131614730323241,0.0,103.61679561794895,628.4482707062655,0.4563720136390637,0.9023354287327231,33.73441945637965
exp_0384,2025-10-30 08:56:33.166011,carbon-aware,cpu-optimized,interactive,0.8699472828827283,62.47185552688507,0.4612070859843199,38.120594118613965,52.288142278446514,0.0,129.71843395711915,636.4972487888867,6.430986907139745,0.8613759351664542,45.20436819853024
exp_0387,2025-10-27 20:56:33.166061,carbon-aware,general-purpose,interactive,0.8630814170385978,58.50274677553131,0.4843013054484424,12.808797728528287,28.65712098494937,0.0,106.91392379218146,672.201071215179,34.40817626165649,0.8609955399187308,20.732959356738828
exp_0392,2025-10-24 14:56:33.166146,carbon-aware,cpu-optimized,ml-training,0.8939044797308825,56.46838626264839,0.5724919670268014,20.03497739901096,45.919460772897786,0.0,100.12091877382557,640.9674811294931,4.229509069320725,0.9451174857403579,32.977219085954374
exp_0394,2025-10-26 06:56:33.166180,carbon-aware,cpu-optimized,web-service,0.8353352977704086,64.13682357078828,0.5950430748630862,54.928421193727736,51.78308950324426,0.0,92.3829897398679,679.7466864650553,6.0863466960850445,0.9022036576767167,53.355755348486
exp_0396,2025-10-25 00:56:33.166213,carbon-aware,cpu-optimized,interactive,0.8929570896678726,58.847430451177146,0.5880211685306028,36.80000950410277,59.4277116159425,0.0,99.58230228974051,743.1953075498532,4.406784630172989,0.8631152619760719,48.11386056002263
exp_0397,2025-10-31 03:56:33.166230,carbon-aware,general-purpose,web-service,0.9444686291630884,59.52612996936194,0.5132273513727319,14.54754658898696,23.78729020512366,0.0,122.45329841666131,659.6690886879595,4.972893130247732,0.9631615313841169,19.16741839705531
exp_0399,2025-10-27 15:56:33.166262,carbon-aware,memory-optimized,interactive,0.8275808008477705,55.76409102631225,0.5899841383461006,41.37716091752196,45.94060891492997,0.0,99.33502559224803,684.7357770762702,3.364657062895094,0.9464889806287694,43.658884916225965
exp_0408,2025-10-27 21:56:33.166416,carbon-aware,cpu-optimized,web-service,0.9364208640303584,61.05485281186244,0.5629379990980546,39.806254617133106,16.37504460714288,0.0,95.0558809124184,623.7802321734779,5.688544690631194,0.8617433078226441,28.090649612137994
exp_0410,2025-10-28 15:56:33.166449,carbon-aware,memory-optimized,interactive,0.8709409610507808,58.33077142505537,0.5284558080993872,36.85372621175013,32.0580545512242,0.0,119.25656431686818,723.574146403795,12.060214888229364,0.9663684345265595,34.455890381487166
exp_0414,2025-10-25 05:56:33.166515,carbon-aware,general-purpose,interactive,0.8207437427598071,61.15915151398917,0.500437079985269,54.378201834510264,42.25582628358805,0.0,120.38796516576906,607.5523356779651,7.090051003769013,0.9675768839336235,48.31701405904916
exp_0416,2025-10-26 07:56:33.166549,carbon-aware,general-purpose,ml-training,0.893609498992299,55.4244910843745,0.504014562329647,30.16368843900662,71.37114156267917,0.0,127.14103213174386,673.9424433024404,2.278073992499968,0.9390553685957324,50.767415000842895
exp_0419,2025-10-27 00:56:33.166601,carbon-aware,gpu-enabled,ml-training,0.904077015981789,92.47790164826932,0.6355432592938508,54.045551485346266,24.177149127540904,82.63218817213705,83.92361561258079,658.2558357794553,1.9938431990112073,0.969125208978895,39.11135030644358
exp_0431,2025-10-30 04:56:33.166803,carbon-aware,memory-optimized,batch,0.9455470487990972,52.47844600950923,0.5210595847686046,10.584949581658181,9.48103253934938,0.0,115.00192105436817,608.6647228436232,5.862530282775404,0.9759549582208649,10.03299106050378
exp_0435,2025-10-30 12:56:33.166870,carbon-aware,gpu-enabled,web-service,0.8791361153544881,86.62387135943376,0.6074579703656454,16.1095858976675,33.45669406394821,84.57515343073226,82.12326744088203,712.9693986796077,23.51299422816826,0.9348147077037284,24.783139980807857
exp_0440,2025-10-24 18:56:33.166954,carbon-aware,cpu-optimized,web-service,0.8980591033528115,60.960158872663115,0.5065265529151405,29.15202663252339,47.5012790635002,0.0,126.68022600992221,730.7696237386979,11.288073120045317,0.9495624503169419,38.3266528480118
exp_0444,2025-10-27 10:56:33.167021,carbon-aware,general-purpose,web-service,0.8165182993851711,62.254210196357604,0.5741350447328221,34.935953209071336,54.696102513784396,0.0,91.32897733587738,667.7296631827585,22.25348245873395,0.9615502135154727,44.81602786142787
exp_0445,2025-10-31 05:56:33.167038,carbon-aware,gpu-enabled,batch,0.9020776683418398,82.19402326702752,0.5945148174043625,33.465637450445485,28.62090672375957,84.1016422800552,80.77098092671322,661.1365959318316,18.240105928927917,0.8748349663140428,31.04327208710253
