timestamp,load_factor,carbon_efficiency,energy_consumption,performance_score,cpu_utilization,memory_utilization,active_pods,scheduler
2025-10-17 13:46:33.425774,0.9331566716452798,0.6666684763204984,96.81968376089802,0.9004496844739618,81.24370952636362,87.14859181179169,65,carbon-aware
2025-10-17 13:51:33.425774,0.8669558397417776,0.6944161158200814,94.8853426321913,0.9313475994464058,78.2472850789454,77.6513950341145,60,default
2025-10-17 13:56:33.425774,1.0229668302581583,0.6441128499052089,102.88322900354413,0.9714352308261234,83.67515319783479,81.67114401954306,69,carbon-aware
2025-10-17 14:01:33.425774,0.9140197526553729,0.703531171253359,103.38611150386085,0.9401543702055009,75.81014687535259,80.5043133301888,58,carbon-aware
2025-10-17 14:06:33.425774,0.76785663629001,0.7351002987148032,86.38983506680661,0.8667995804093866,74.95665831732487,80.93518542402536,57,default
2025-10-17 14:11:33.425774,0.7652354596463116,0.7045330063195673,87.03243728200782,0.9170855954506741,73.72878118901127,77.52954097910498,54,carbon-aware
2025-10-17 14:16:33.425774,0.9547020458382521,0.7028446917152784,103.7418139186425,0.959338743608099,83.7137465470533,90.09217956807046,61,carbon-aware
2025-10-17 14:21:33.425774,0.8961360453086449,0.6581690355274284,94.91993057572657,0.8853873715455332,74.751735327971,81.65074848677868,60,carbon-aware
2025-10-17 14:26:33.425774,0.7934610987271573,0.7485321700465717,89.71687022686696,0.941265299881321,74.74922192577714,75.00182237338939,53,carbon-aware
2025-10-17 14:31:33.425774,0.9637480125955284,0.7093976477941899,100.25688710045053,0.9616191989682132,78.56805156537948,79.39994592552397,62,default
2025-10-17 14:36:33.425774,0.911633890196434,0.6646314864081041,97.95615766648478,0.9122130239546602,75.63086001130841,84.69326172039158,58,carbon-aware
2025-10-17 14:41:33.425774,1.0102050666354003,0.630550981982478,104.0085284840193,0.9899819313787516,85.32198646793547,88.1599000564224,68,carbon-aware
2025-10-17 14:46:33.425774,0.864924701760134,0.7113577604724494,93.33388321618571,0.9418760304226669,76.58390092997325,74.22504010635993,59,carbon-aware
2025-10-17 14:51:33.425774,0.9885309004983551,0.6236523999326488,108.66469779492502,0.9204495900685925,82.42524308988962,90.46625410174474,61,carbon-aware
2025-10-17 14:56:33.425774,1.0630784889700235,0.5929737444592702,112.00164877920571,0.9694992518490488,91.4800951949738,84.22812867958041,69,carbon-aware
2025-10-17 15:01:33.425774,0.9272325106521319,0.6713040854232993,103.98693864117708,0.9794080399097271,77.86326150055086,77.27166256096896,64,carbon-aware
2025-10-17 15:06:33.425774,0.6293668965050548,0.7157620003967834,80.17203162979129,0.8998766590829563,65.83606084922073,61.52894058695213,42,carbon-aware
2025-10-17 15:11:33.425774,0.8018069939558155,0.7243332838161062,94.95712864105171,0.89829767649344,73.15227677392951,77.70723104946183,53,carbon-aware
2025-10-17 15:16:33.425774,0.9178902578049836,0.6253145779126101,103.92484767941852,0.9784851083023074,76.54557699213869,79.22389168202096,56,default
2025-10-17 15:21:33.425774,0.8640826081687849,0.7047040084773865,94.01308840983596,0.9580269578965332,80.99055232259073,73.61970701866255,58,default
2025-10-17 15:26:33.425774,0.7000838092281212,0.7745628167465968,91.17979158594007,0.8898639645724181,71.53148869608461,78.00539863830178,45,carbon-aware
2025-10-17 15:31:33.425774,0.9735310898811547,0.6419850986897718,101.44836113808205,0.9744471927696736,81.42109438838904,84.36466307997296,59,carbon-aware
2025-10-17 15:36:33.425774,0.7896782447218591,0.6635529618984501,88.09570240359427,0.879731556995611,72.362254154572,80.45253289002906,50,carbon-aware
2025-10-17 15:41:33.425774,0.9499388184376268,0.6696849154413401,103.19276494596929,0.9827656131635825,86.52563874643157,88.55727711911354,64,carbon-aware
2025-10-17 15:46:33.425774,0.5565940446502846,0.75644330968687,78.16539250387973,0.8846651768761127,55.93820231066767,70.50822686995548,39,carbon-aware
2025-10-17 15:51:33.425774,0.7823441525536604,0.7236959775176198,95.3172003700342,0.898163428850852,70.15342199610893,79.58174696486728,52,carbon-aware
2025-10-17 15:56:33.425774,0.8067866125900633,0.6753102631680657,93.97261433935743,0.9209265540796348,78.09426355017277,81.49555202481147,52,default
2025-10-17 16:01:33.425774,0.9094869906060596,0.685165068158537,95.76255985625308,0.9514469000976433,75.36101600559905,84.07459840342328,65,carbon-aware
2025-10-17 16:06:33.425774,0.7971965065356599,0.753725676159736,97.1311089877713,0.8756546735770213,70.11727884573082,83.72452258372076,52,carbon-aware
2025-10-17 16:11:33.425774,0.8150242412674287,0.6596508588910469,97.89399291610404,0.8702212551202723,74.19836952423664,74.04501908275516,51,default
2025-10-17 16:16:33.425774,0.6850035676429561,0.7796308484691464,88.01803545017744,0.8428418936317035,65.13863823995308,76.38108703918144,53,carbon-aware
2025-10-17 16:21:33.425774,0.7759537040592837,0.7353256986756467,95.32421937697158,0.9006387885672303,73.63025329662764,77.46318435731733,55,carbon-aware
2025-10-17 16:26:33.425774,0.7121437015782115,0.7795560583710104,83.22854317736312,0.9180961789430149,65.58220819493225,77.30508858999413,45,default
2025-10-17 16:31:33.425774,0.7794550506223605,0.6741579263990459,94.29215333462076,0.8752950749964999,76.04376139276128,75.13753786626633,56,carbon-aware
2025-10-17 16:36:33.425774,0.7448089793020105,0.7436654704357983,88.33140510706193,0.8773162246181552,71.55689980237754,73.3038161918185,52,default
2025-10-17 16:41:33.425774,0.8113690774023135,0.728064120823209,98.37606222413984,0.916056426342847,73.88249394147155,83.38281673692144,52,carbon-aware
2025-10-17 16:46:33.425774,0.768180126372468,0.7311821730683435,95.23028929458947,0.9367245107570099,72.5555517936273,80.02911979525302,54,carbon-aware
2025-10-17 16:51:33.425774,0.622153222185392,0.7181271682447417,77.57303640211833,0.9096490843865117,60.148595374016466,66.37142899742885,45,default
2025-10-17 16:56:33.425774,0.8104495982181674,0.7215091432765699,94.09498380094851,0.9292453028281716,70.48959373502497,81.71170147092414,53,default
2025-10-17 17:01:33.425774,0.6223927702074459,0.7730254910110023,77.55456566600635,0.8298821965002251,57.502082356827074,72.62139027283408,41,default
2025-10-17 17:06:33.425774,0.5729674657572816,0.7647146179278959,77.93431281483177,0.9005462089136428,55.156733853272,72.54034856619559,41,carbon-aware
2025-10-17 17:11:33.425774,0.8693165872498917,0.7349059313283111,98.54722151219208,0.8989912778763568,81.9825986195285,85.68382314214927,56,carbon-aware
2025-10-17 17:16:33.425774,0.8388484652695062,0.6605876110753707,96.78574705852346,0.8891840715287859,73.52398471938936,80.12335797524361,54,carbon-aware
2025-10-17 17:21:33.425774,0.7303104325790281,0.722663011370563,85.4733852311852,0.8521432613921067,71.63303723190572,78.94008157656918,47,carbon-aware
2025-10-17 17:26:33.425774,0.6986447349301899,0.6952330302434505,85.39400177897141,0.8516686340010209,66.20507219926655,70.51465630303868,50,carbon-aware
2025-10-17 17:31:33.425774,0.6554043304532058,0.7998312999554626,80.95283395480394,0.9110025716338631,67.7847349341815,71.24627946290593,50,carbon-aware
2025-10-17 17:36:33.425774,0.6187330938617325,0.7800118478660828,80.1574830884669,0.8683040340696251,63.33077681985035,73.77940972238946,45,carbon-aware
2025-10-17 17:41:33.425774,0.6796106263820711,0.7209911886644322,84.06252815607029,0.8578706842688946,69.42709477904188,65.75788573138209,51,carbon-aware
2025-10-17 17:46:33.425774,0.7143673846004148,0.7387706196727319,83.62041881471586,0.935986132652538,66.2357865769313,66.16497406179455,51,carbon-aware
2025-10-17 17:51:33.425774,0.6632178004388152,0.7922112691387616,84.90008369464573,0.8379813965641124,62.173720393777955,66.50851212369686,50,default
2025-10-17 17:56:33.425774,0.7478328870032869,0.736987829262063,91.34613158846099,0.9055029777845156,66.62712965226694,77.50661646907095,56,default
2025-10-17 18:01:33.425774,0.3789713197216783,0.8224919907115362,65.65413414054672,0.7906063292506572,45.382422052112105,49.330117780044866,35,carbon-aware
2025-10-17 18:06:33.425774,0.3011523255881986,0.9072742746152241,64.2611729238383,0.8489678665006339,41.12994587548016,56.38588810742936,25,carbon-aware
2025-10-17 18:11:33.425774,0.5036768091200354,0.8237139463851743,72.919725684768,0.9005472588599811,55.203237231417575,60.724614260330576,37,default
2025-10-17 18:16:33.425774,0.5177326216296234,0.7983358512328426,76.36883783451985,0.8894981983581768,51.07942503729764,59.890570468886,44,default
2025-10-17 18:21:33.425774,0.35608170140133755,0.8126499425920838,64.63228041261425,0.8524810689971607,47.203405132039734,56.13908657240523,37,carbon-aware
2025-10-17 18:26:33.425774,0.6197209789673006,0.7291164463132895,78.93895360184224,0.862118123248724,66.46991289717748,63.71522878305349,50,carbon-aware
2025-10-17 18:31:33.425774,0.46276625230362295,0.8082941706734695,67.9425571349086,0.8450249838671089,51.92268061619439,65.00052364114286,38,carbon-aware
2025-10-17 18:36:33.425774,0.514628329126069,0.8309321227965897,77.72599515616943,0.8975422716132508,60.72435664975434,65.35456253446408,41,default
2025-10-17 18:41:33.425774,0.26198457729315516,0.8489518861706354,58.25660467010273,0.8308765278699133,41.87376660698377,54.135652126593676,31,carbon-aware
2025-10-17 18:46:33.425774,0.5658978022397485,0.8231027529383826,78.22024345569304,0.8845979168983155,62.21322384149384,62.15722566551093,43,default
2025-10-17 18:51:33.425774,0.522977498298532,0.7519550232293084,78.35830079114174,0.8618226790615879,55.37831857115083,59.337283366998875,38,default
2025-10-17 18:56:33.425774,0.5513438018201345,0.828457969905718,77.74921254510424,0.8617593390226823,58.75770799914373,65.75664712302253,40,default
2025-10-17 19:01:33.425774,0.4372431159253132,0.8400044240001127,75.36015730667879,0.8540870692110951,54.52585927698888,59.681331934428286,36,carbon-aware
2025-10-17 19:06:33.425774,0.22909682311582044,0.8984576503704167,55.989521234479874,0.8438420977690633,40.87572874779463,43.871769923413815,25,default
2025-10-17 19:11:33.425774,0.22737178238801126,0.8403955392239022,60.09065530888182,0.7559151801689601,37.60397500314179,51.41131587914698,22,carbon-aware
2025-10-17 19:16:33.425774,0.4126891228333306,0.8685722165285399,65.71503737666248,0.793033467684194,46.01830030592362,55.99738912809311,37,carbon-aware
2025-10-17 19:21:33.425774,0.2506934011886217,0.8546105720034818,61.22222847338356,0.7947883149559389,38.56805240662163,48.27140759822254,26,carbon-aware
2025-10-17 19:26:33.425774,0.21816719662527406,0.8666522525729242,55.279978596957285,0.7646134701194409,35.95066942288876,55.49221298237102,22,carbon-aware
2025-10-17 19:31:33.425774,0.2694595128949161,0.9100156754129278,56.28260224036631,0.8143781154142,44.8694744677679,45.986234443780305,31,carbon-aware
2025-10-17 19:36:33.425774,0.47039857055904194,0.7843898352113883,70.34295746775831,0.8175301528108594,55.524534837352924,63.030274312669064,38,carbon-aware
2025-10-17 19:41:33.425774,0.6245218798067507,0.7185731308043671,77.8335621629,0.9069750006386221,61.63451109797908,71.20921268099104,45,carbon-aware
2025-10-17 19:46:33.425774,0.373259763247367,0.7915663159696954,65.90975156897906,0.7883223273813482,44.57392644621639,62.275475154691065,38,default
2025-10-17 19:51:33.425774,0.32869731387938655,0.8927921460843455,68.23378224290445,0.8173606578941421,44.55872121163205,52.23975414076482,32,default
2025-10-17 19:56:33.425774,0.32761742499068397,0.808276545283252,69.22959725350549,0.7706624134083944,39.683361583717925,50.710677720713115,33,carbon-aware
2025-10-17 20:01:33.425774,0.365082923292874,0.8489655432636819,66.50669498116545,0.7745086734605359,45.38505640687408,49.51170284963791,30,default
2025-10-17 20:06:33.425774,0.2808003565010517,0.8611908330774871,66.1585488573128,0.7770123373963665,46.384050110523425,45.15320883380178,32,carbon-aware
2025-10-17 20:11:33.425774,0.308759523881981,0.8205695955164941,65.14157803890525,0.8252908053593643,47.867479847788246,49.5796158579672,33,carbon-aware
2025-10-17 20:16:33.425774,0.1,0.9068560434341071,55.83793796752528,0.7808283751164451,35.22369080499877,41.74161984927417,23,carbon-aware
2025-10-17 20:21:33.425774,0.12944054540660138,0.8769331737584254,53.75713319944481,0.8128294846114436,28.109007753701903,40.725937242007376,25,default
2025-10-17 20:26:33.425774,0.1,0.8960466245306435,49.92067761625272,0.8051777264642916,29.299365316646174,45.54978787389931,17,default
2025-10-17 20:31:33.425774,0.1526364955944285,0.9349136002627604,50.436413381686414,0.8078690483059006,35.522875728959114,45.67605905081633,22,carbon-aware
2025-10-17 20:36:33.425774,0.21456954721396027,0.8375331172023031,59.86425923847542,0.822682309609276,39.77000666832299,51.35900115089317,29,carbon-aware
2025-10-17 20:41:33.425774,0.19761415738942412,0.8757643336699844,54.25022688148615,0.7805672902755424,36.48892709147657,43.97194217482652,22,carbon-aware
2025-10-17 20:46:33.425774,0.31499000023973583,0.8312352701150909,62.96374246137668,0.7905543164321659,47.11542310855396,51.66159552409947,35,carbon-aware
2025-10-17 20:51:33.425774,0.17888363993004214,0.8480010011896505,58.884426230585966,0.8047017498842588,33.29420838235578,42.9717914252081,23,carbon-aware
2025-10-17 20:56:33.425774,0.3016864378145373,0.8412789308519939,60.37207097799245,0.8290840450342508,38.706013359636316,53.05479796836305,31,carbon-aware
2025-10-17 21:01:33.425774,0.1,0.8825702264765938,49.42574382423181,0.763124070130857,27.611027415888575,42.326344633746636,18,carbon-aware
2025-10-17 21:06:33.425774,0.16523670709417576,0.9226216963630063,56.00363916170062,0.7852300148680064,31.066937053079055,47.38452371853142,23,carbon-aware
2025-10-17 21:11:33.425774,0.1,0.957218151193497,46.20533368583162,0.818459260399235,31.654430210515574,48.73975573645397,16,carbon-aware
2025-10-17 21:16:33.425774,0.1,0.8722720086222405,48.16277897020094,0.7216720974938501,31.97783630604183,39.5738898818542,24,carbon-aware
2025-10-17 21:21:33.425774,0.13394443715249796,0.936187956396862,52.37432483799223,0.7535084980158956,35.710298169212166,43.71251166773696,26,carbon-aware
2025-10-17 21:26:33.425774,0.1,0.9126867433184951,48.406047775766794,0.7975416423234243,33.57246438260073,43.890204257969785,22,carbon-aware
2025-10-17 21:31:33.425774,0.22461102574036737,0.920424157698128,62.69966981771057,0.8113205821491903,37.20636552246625,53.85726042131837,31,carbon-aware
2025-10-17 21:36:33.425774,0.23931597067645255,0.8954702935459116,56.327054550027775,0.7901739556269728,40.479346225820265,48.92246148659836,28,default
2025-10-17 21:41:33.425774,0.1887824692516212,0.8592398298920446,51.61115828546684,0.7416494933821993,34.89420550031462,39.765484411541344,22,carbon-aware
2025-10-17 21:46:33.425774,0.20182562357240091,0.8929099167596075,54.530864471738695,0.741940714497069,33.40719828242727,54.81864668191087,29,carbon-aware
2025-10-17 21:51:33.425774,0.2984788014907227,0.8425545815038269,66.82197261578935,0.7675496259624135,39.62284736609657,46.6927121676586,33,default
2025-10-17 21:56:33.425774,0.2382157576888261,0.9208214940418564,59.12665603207041,0.7943274911819448,38.50066578028126,51.69435497417716,25,carbon-aware
2025-10-17 22:01:33.425774,0.2658045139808457,0.8906254317137525,58.06294888801175,0.8126559142581451,43.216250200514274,57.70848548990391,32,default
2025-10-17 22:06:33.425774,0.1,0.9049246769616592,49.42150718016613,0.817094002223718,26.365954934945762,47.78804680523055,19,carbon-aware
2025-10-17 22:11:33.425774,0.31602231789291124,0.8791183705261099,63.52492903272998,0.8619366613505386,47.6376311053506,49.002763959795615,32,carbon-aware
2025-10-17 22:16:33.425774,0.1,0.8862752071176818,50.57652659077581,0.7795660980902924,33.98331125424108,39.331633993693245,22,carbon-aware
2025-10-17 22:21:33.425774,0.1,0.8958041329448374,53.87007352126677,0.78028878250087,35.54883930220049,39.326238476735156,24,carbon-aware
2025-10-17 22:26:33.425774,0.17216985438626115,0.8641373938900322,54.95010825296356,0.7469828102704764,36.46235289555796,39.24585853334502,28,default
2025-10-17 22:31:33.425774,0.1,0.963216892713887,52.4420078463947,0.802276434960187,29.581214671651857,38.66006870839428,16,carbon-aware
2025-10-17 22:36:33.425774,0.12456615917130794,0.8656240212816914,48.31951643195302,0.7464942995650496,28.297373154926103,48.648440151240735,16,carbon-aware
2025-10-17 22:41:33.425774,0.1,0.915548286675078,53.72739370418409,0.7610402839783458,32.450520137364464,44.588806774955714,18,default
2025-10-17 22:46:33.425774,0.16963597868342556,0.9287474870422959,53.89251566569825,0.8206530030783794,34.56547799897922,41.42546183699113,27,carbon-aware
2025-10-17 22:51:33.425774,0.1,0.9133832216099029,48.3491548004327,0.7964606451355923,31.50223168916918,38.11003767574289,17,carbon-aware
2025-10-17 22:56:33.425774,0.20574469110926852,0.859001116642302,59.73052386328044,0.8327716972147003,36.30148715026254,45.77466256246316,25,carbon-aware
2025-10-17 23:01:33.425774,0.1,0.8792542949880359,49.87262294630963,0.7229319682417861,31.178437231051134,49.161861839506564,16,default
2025-10-17 23:06:33.425774,0.12386565132892792,0.922512610911185,49.84911774092378,0.731429758163846,29.654688549687645,45.779039386090005,19,carbon-aware
2025-10-17 23:11:33.425774,0.12857014140124384,0.9230539479457932,48.214089428710004,0.7345334086069668,30.52014397085228,45.03215635342115,25,default
2025-10-17 23:16:33.425774,0.1,0.9063918393515634,52.42965219873855,0.7985013016837065,29.587218591693766,48.795329835488836,20,default
2025-10-17 23:21:33.425774,0.13898567378322033,0.9129820657148248,55.993872544907674,0.786454838536,34.18037190937382,37.36548722399361,21,carbon-aware
2025-10-17 23:26:33.425774,0.1,0.8883120347439485,49.49918138036639,0.7777593155197321,30.402853656661442,45.52654573155448,23,default
2025-10-17 23:31:33.425774,0.1,0.8978594136858674,47.858172353484406,0.7699194726633005,26.792561594927253,46.11905534553037,16,carbon-aware
2025-10-17 23:36:33.425774,0.1,0.8907496815323737,54.94795141992454,0.7336856919192151,32.882304146486035,39.35222242081872,18,carbon-aware
2025-10-17 23:41:33.425774,0.1,0.9127460621351045,51.234121404283115,0.7879646677149391,28.962360438064962,46.08220423295322,19,default
2025-10-17 23:46:33.425774,0.1,0.9560238401420221,53.44575879414776,0.7606709941505468,32.502864410714906,49.87925194147168,18,carbon-aware
2025-10-17 23:51:33.425774,0.1,0.8848518148193997,54.71369338541913,0.7752881241261651,27.019265980245436,43.96345951478228,19,carbon-aware
2025-10-17 23:56:33.425774,0.1,0.8959235684499585,55.785954445470146,0.7384045112276902,34.93071721908408,40.47912979757328,24,carbon-aware
2025-10-18 00:01:33.425774,0.1,0.930403831164531,54.30630737060461,0.8096764094415068,35.97587464093377,37.55299270144866,20,carbon-aware
2025-10-18 00:06:33.425774,0.1549303618039416,0.9039368756247593,57.40114196852618,0.7638140220642644,34.595799059852695,52.230111284814576,18,default
2025-10-18 00:11:33.425774,0.1,0.8801653786489695,46.627194826009905,0.7216654507598861,29.654964089097582,47.72812885214332,17,carbon-aware
2025-10-18 00:16:33.425774,0.1,0.8936841224354721,53.11903086690871,0.7941039635651201,29.586906640385827,35.15747305002613,18,carbon-aware
2025-10-18 00:21:33.425774,0.1,0.9414798561096627,50.1980250284525,0.7548774246896639,33.020668136321206,49.23427573650142,22,default
2025-10-18 00:26:33.425774,0.1,0.8812434809713119,49.368406854043485,0.7924080173437988,34.69802176257988,42.94238413417823,16,default
2025-10-18 00:31:33.425774,0.1,0.9025952465069694,46.37504768776283,0.7618556804006533,33.771307888408,41.91530558174735,23,carbon-aware
2025-10-18 00:36:33.425774,0.1,0.904966659202767,51.38046753698784,0.7878273469277761,27.73081047152957,37.29911441834909,15,default
2025-10-18 00:41:33.425774,0.1,0.945183440691572,46.55377555596447,0.7805776968895722,32.008777235354536,49.88822619812923,21,carbon-aware
2025-10-18 00:46:33.425774,0.1,0.9165671014043039,53.07633961472261,0.7494448668800924,33.77513115118775,38.684162859966435,16,carbon-aware
2025-10-18 00:51:33.425774,0.1,0.9621578404026428,55.09653284627972,0.7262502492185167,29.9163961072947,39.3102545742375,19,default
2025-10-18 00:56:33.425774,0.1,0.9266949093666419,48.172957687136886,0.8009230183578232,29.973460971936067,35.95669231614529,18,carbon-aware
2025-10-18 01:01:33.425774,0.1,0.8920964738715945,49.265443102346445,0.747155110674464,34.980733296454694,39.41310053232206,17,carbon-aware
2025-10-18 01:06:33.425774,0.1,0.9490105937095179,53.429984411456616,0.772995304524289,31.152043778498452,47.327597855617356,21,carbon-aware
2025-10-18 01:11:33.425774,0.1,0.8907444342723952,55.664330994801404,0.7932827241105878,30.223606636461952,43.988628910048504,21,carbon-aware
2025-10-18 01:16:33.425774,0.1,0.9094757752740493,50.2128322668996,0.7388584334592398,31.15708120248146,41.023357096881746,21,carbon-aware
2025-10-18 01:21:33.425774,0.1,0.9557465672689284,47.682921563738105,0.8115446414322733,28.205251048424195,45.810525055529155,19,carbon-aware
2025-10-18 01:26:33.425774,0.22322704267015442,0.9082342572095792,55.32485269947363,0.7788805070831702,42.06594301156625,53.703019045008155,27,carbon-aware
2025-10-18 01:31:33.425774,0.1,0.8906264042830404,46.485352901128906,0.8134057602576321,32.35839583998531,41.19673917523161,21,carbon-aware
2025-10-18 01:36:33.425774,0.1,0.9436602881816021,54.37707664145999,0.72995902491183,26.64853767166075,40.104354047465684,15,carbon-aware
2025-10-18 01:41:33.425774,0.1,0.9523946342142591,49.476906362321884,0.7675824818305698,31.743413176512263,48.70505526497267,24,carbon-aware
2025-10-18 01:46:33.425774,0.1,0.9407594153091167,46.88971576975203,0.748966575269064,31.071468622038715,46.57051778664114,18,carbon-aware
2025-10-18 01:51:33.425774,0.1,0.9196148122768912,55.26760041651822,0.804522686185332,34.57884568870264,37.49910747276392,24,carbon-aware
2025-10-18 01:56:33.425774,0.23433556135137298,0.8727169779496002,57.49254154707794,0.7716688061577222,39.19566002815216,54.28126382460375,29,carbon-aware
2025-10-18 02:01:33.425774,0.13997922841509655,0.892287022236407,48.525969782318114,0.7487661340521957,30.266886214296886,45.82420884669502,26,carbon-aware
2025-10-18 02:06:33.425774,0.1,0.9664162430353956,47.948404003946756,0.7606888255588888,27.493593901054844,38.393336557912235,16,default
2025-10-18 02:11:33.425774,0.16139870365812403,0.9144301036518175,57.52247890003044,0.7403825745768212,31.897025988631498,42.886256966939115,27,carbon-aware
2025-10-18 02:16:33.425774,0.1,0.9415179865219249,55.78235021203632,0.793836966993219,27.811822137367813,47.28778240353954,15,carbon-aware
2025-10-18 02:21:33.425774,0.1,0.9045071408520892,55.46326061248053,0.7245919429965997,28.555681686409766,38.8979397237468,19,carbon-aware
2025-10-18 02:26:33.425774,0.1,0.9524864821179282,52.2983478906541,0.7216154232262049,35.18570173973337,35.71154337763777,21,carbon-aware
2025-10-18 02:31:33.425774,0.1,0.9308797154892879,54.48275221717857,0.7323639774542481,31.346718350026872,43.60406716037413,18,carbon-aware
2025-10-18 02:36:33.425774,0.2158063766827364,0.8498472291798609,53.24427934902447,0.8363104338529803,36.08483962264209,52.666310737803016,23,default
2025-10-18 02:41:33.425774,0.1,0.8915592985286426,47.05440001511372,0.802274039701919,27.70790900715885,49.90525410101668,21,carbon-aware
2025-10-18 02:46:33.425774,0.1100193682454991,0.9306091090077995,54.13736606777956,0.771377848032805,31.92861129468276,50.259751000333566,21,carbon-aware
2025-10-18 02:51:33.425774,0.1,0.9573431395851939,50.492035687964,0.7673622395467508,33.10206628317455,37.39721954444455,16,carbon-aware
2025-10-18 02:56:33.425774,0.1,0.9504447909302791,49.09955174770366,0.794228976359259,29.278454808225966,35.596446972977205,15,carbon-aware
2025-10-18 03:01:33.425774,0.1,0.9017887867885779,50.68952016576268,0.7723079461723833,35.426919761452936,42.082432463939114,23,carbon-aware
2025-10-18 03:06:33.425774,0.12690592334902584,0.8905456227876529,55.47687365756568,0.7576492890172606,36.57217799623647,37.91800240971409,23,carbon-aware
2025-10-18 03:11:33.425774,0.21673599088010317,0.8956869224555977,54.1164133205413,0.8404763016748971,40.14857436962886,45.11300010735015,29,carbon-aware
2025-10-18 03:16:33.425774,0.1,0.9019318564966978,53.08424972686072,0.7221265141018183,34.80187781012807,41.48507947561062,16,carbon-aware
2025-10-18 03:21:33.425774,0.1,0.9688302610947608,55.02733826801073,0.7364704214773332,28.166100229432978,49.81538983602405,17,carbon-aware
2025-10-18 03:26:33.425774,0.1,0.9081366356529398,53.4127264789797,0.7793311853884308,34.10143906757074,46.632222604109685,22,default
2025-10-18 03:31:33.425774,0.20356371211372967,0.8646256687377946,54.03953120250996,0.7529759785031342,40.71666939327339,40.23548528362873,26,carbon-aware
2025-10-18 03:36:33.425774,0.12658974249971772,0.9287361704614729,49.461680812778376,0.8237322089921854,34.99006721852797,44.0727655066148,21,carbon-aware
2025-10-18 03:41:33.425774,0.17056167535840902,0.8674508244292951,56.20387433464328,0.7411040643830047,36.281657486755236,47.14890076792996,22,default
